PCTimeStamp,OEM Power 2MW (kW),OEM Power 1.8MW (kW),Average of Power,Average of WindSpeed
2023-01-27 09:00:00,2000,1800,2000.3,17.9
2023-01-27 09:10:00,2000,1800,2000.3,16.7
2023-01-27 09:20:00,2000,1800,2000.3,17
2023-01-27 09:30:00,2000,1800,2000.4,16.5
2023-01-27 09:40:00,2000,1800,2000.3,17.5
2023-01-27 09:50:00,2000,1800,1998.5,19.5
2023-01-27 10:00:00,2000,1800,2000.4,19.9
2023-01-27 10:10:00,2000,1800,2000.3,19.1
2023-01-27 10:20:00,2000,1800,2000.3,18.5
2023-01-27 10:30:00,2000,1800,2000.4,17.3
2023-01-27 10:40:00,2000,1800,2000.3,16.5
2023-01-27 10:50:00,2000,1800,2000.4,17.2
2023-01-27 11:00:00,2000,1800,2000.4,14.8
2023-01-27 11:10:00,2000,1800,1998.3,15.2
2023-01-27 11:20:00,2000,1800,2000.3,16.5
2023-01-27 11:30:00,2000,1800,1997,15.3
2023-01-27 11:40:00,2000,1800,2000.3,15.4
2023-01-27 11:50:00,2000,1800,1999.9,16.7
2023-01-27 12:00:00,2000,1800,1996.5,15.2
2023-01-27 12:10:00,1960,1791,1874.9,11.9
2023-01-27 12:20:00,1996,1799,1882.6,12.5
2023-01-27 12:30:00,1806,1724,1597.5,10.5
2023-01-27 12:40:00,1501,1492,1276,9.5
2023-01-27 12:50:00,1806,1724,1564.7,10.5
2023-01-27 13:00:00,1806,1724,1742.5,11.3
2023-01-27 13:10:00,1806,1724,1673.3,10.8
2023-01-27 13:20:00,1501,1492,1432.1,9.8
2023-01-27 13:30:00,1501,1492,1319.1,9.6
2023-01-27 13:40:00,1960,1791,1964.7,12
2023-01-27 13:50:00,1960,1791,1866.1,12
2023-01-27 14:00:00,1806,1724,1506.6,10.6
2023-01-27 14:10:00,1501,1492,1244,9.5
2023-01-27 14:20:00,1145,1145,1156.8,8.8
2023-01-27 14:30:00,1501,1492,1322,9.5
2023-01-27 14:40:00,1806,1724,1791.5,11.2
2023-01-27 14:50:00,1806,1724,1697.3,10.7
2023-01-27 15:00:00,1501,1492,1285.4,9.5
2023-01-27 15:10:00,810,810,904.9,8.4
2023-01-27 15:20:00,535,535,399.9,6.6
2023-01-27 15:30:00,810,810,990.9,8.4
2023-01-27 15:40:00,810,810,975.9,8.4
2023-01-27 15:50:00,328,328,267.1,5.5
2023-01-27 16:00:00,810,810,743,7.7
2023-01-27 16:10:00,810,810,971.6,8.4
2023-01-27 16:20:00,535,535,447.6,6.7
2023-01-27 16:30:00,535,535,599.9,7.2
2023-01-27 16:40:00,535,535,456.6,6.6
2023-01-27 16:50:00,535,535,530.6,7.1
2023-01-27 17:00:00,535,535,601.7,7.3
2023-01-27 17:10:00,810,810,1007.4,8.4
2023-01-27 17:20:00,1145,1145,1099.6,8.8
2023-01-27 17:30:00,1501,1492,1566.5,10.2
2023-01-27 17:40:00,1806,1724,1660.4,10.5
2023-01-27 17:50:00,1501,1492,1506,10
2023-01-27 18:00:00,810,810,863.8,8
2023-01-27 18:10:00,328,328,395.2,6.3
2023-01-27 18:20:00,328,328,391.8,6.2
2023-01-27 18:30:00,535,535,404.2,6.5
2023-01-27 18:40:00,535,535,438.1,6.6
2023-01-27 18:50:00,328,328,411.6,6.4
2023-01-27 19:00:00,810,810,747,7.7
2023-01-27 19:10:00,810,810,785.3,7.9
2023-01-27 19:20:00,535,535,618.8,7.1
2023-01-27 19:30:00,328,328,255.2,5.6
2023-01-27 19:40:00,328,328,320,6
2023-01-27 19:50:00,328,328,391.8,6.3
2023-01-27 20:00:00,328,328,330.1,6
2023-01-27 20:10:00,535,535,468.7,6.5
2023-01-27 20:20:00,181,181,270.1,5.4
2023-01-27 20:30:00,181,181,229.1,5.3
2023-01-27 20:40:00,535,535,606.5,7.2
2023-01-27 20:50:00,328,328,322.9,6
2023-01-27 21:00:00,81,81,77.1,4.4
2023-01-27 21:10:00,81,81,0,3.7
2023-01-27 21:20:00,81,81,0,3.8
2023-01-27 21:30:00,181,181,0,5.4
2023-01-27 21:40:00,328,328,0,5.9
2023-01-27 21:50:00,81,81,67,4.3
2023-01-27 22:00:00,81,81,1.9,3.5
2023-01-27 22:10:00,81,81,0,3.5
2023-01-27 22:20:00,0,0,0,3.1
2023-01-27 22:30:00,181,181,114.4,4.8
2023-01-27 22:40:00,0,0,0,3.4
2023-01-27 22:50:00,81,81,0,3.7
2023-01-27 23:00:00,181,181,70.9,4.8
2023-01-27 23:10:00,81,81,20.5,3.7
2023-01-27 23:20:00,81,81,0,3.7
2023-01-27 23:30:00,0,0,0,3.4
2023-01-27 23:40:00,81,81,0,3.7
2023-01-27 23:50:00,81,81,0,3.5
2023-01-28 00:00:00,81,81,0,3.5
2023-01-28 00:10:00,81,81,0,3.6
2023-01-28 00:20:00,0,0,0,3.4
2023-01-28 00:30:00,0,0,0,3
2023-01-28 00:40:00,0,0,0,2.6
2023-01-28 00:50:00,0,0,0,2.8
2023-01-28 01:00:00,0,0,0,3.3
2023-01-28 01:10:00,0,0,0,2.6
2023-01-28 01:20:00,0,0,0,3.1
2023-01-28 01:30:00,81,81,0,3.5
2023-01-28 01:40:00,0,0,0,3.2
2023-01-28 01:50:00,0,0,0,2.5
2023-01-28 02:00:00,0,0,0,2.7
2023-01-28 02:10:00,0,0,0,1.9
2023-01-28 02:20:00,0,0,0,1.2
2023-01-28 02:30:00,0,0,0,2.4
2023-01-28 02:40:00,0,0,0,2.6
2023-01-28 02:50:00,0,0,0,2.3
2023-01-28 03:00:00,0,0,0,1.4
2023-01-28 03:10:00,0,0,0,2.3
2023-01-28 03:20:00,0,0,0,3
2023-01-28 03:30:00,0,0,0,3.1
2023-01-28 03:40:00,81,81,45.5,4.1
2023-01-28 03:50:00,81,81,64.3,4.4
2023-01-28 04:00:00,181,181,68.5,4.5
2023-01-28 04:10:00,181,181,97.3,4.7
2023-01-28 04:20:00,181,181,172.3,5.3
2023-01-28 04:30:00,328,328,197.7,5.5
2023-01-28 04:40:00,328,328,255.4,6.1
2023-01-28 04:50:00,181,181,221.3,5.3
2023-01-28 05:00:00,181,181,178.5,4.9
2023-01-28 05:10:00,81,81,31.1,3.6
2023-01-28 05:20:00,81,81,0,3.5
2023-01-28 05:30:00,81,81,0,4.3
2023-01-28 05:40:00,181,181,0,5
2023-01-28 05:50:00,181,181,0,4.9
2023-01-28 06:00:00,81,81,0,4.1
2023-01-28 06:10:00,81,81,112.9,4
2023-01-28 06:20:00,328,328,244.8,5.8
2023-01-28 06:30:00,181,181,203.8,5
2023-01-28 06:40:00,81,81,11.4,4.1
2023-01-28 06:50:00,181,181,10.9,4.7
2023-01-28 07:00:00,81,81,0,4.4
2023-01-28 07:10:00,81,81,23.8,4.2
2023-01-28 07:20:00,81,81,92.3,3.7
2023-01-28 07:30:00,81,81,97.9,3.7
2023-01-28 07:40:00,81,81,58.6,3.7
2023-01-28 07:50:00,0,0,26,3.4
2023-01-28 08:00:00,0,0,42,3.2
2023-01-28 08:10:00,0,0,9,3.3
2023-01-28 08:20:00,0,0,0,2.9
2023-01-28 08:30:00,0,0,0,2.9
2023-01-28 08:40:00,0,0,3.3,2.9
2023-01-28 08:50:00,0,0,34.7,3.3
2023-01-28 09:00:00,81,81,29.8,3.5
2023-01-28 09:10:00,81,81,27.2,3.5
2023-01-28 09:20:00,0,0,0,3.3
2023-01-28 09:30:00,81,81,0,3.6
2023-01-28 09:40:00,81,81,0,4
2023-01-28 09:50:00,81,81,39,4.1
2023-01-28 10:00:00,81,81,52,4.3
2023-01-28 10:10:00,81,81,47.1,4.3
2023-01-28 10:20:00,81,81,48.3,4
2023-01-28 10:30:00,81,81,45.4,4.4
2023-01-28 10:40:00,81,81,39.2,3.9
2023-01-28 10:50:00,81,81,32.4,3.7
2023-01-28 11:00:00,81,81,63.4,3.8
2023-01-28 11:10:00,81,81,56.4,3.6
2023-01-28 11:20:00,0,0,6.3,3.4
2023-01-28 11:30:00,0,0,0,3.1
2023-01-28 11:40:00,0,0,0,3
2023-01-28 11:50:00,81,81,75.9,4.3
2023-01-28 12:00:00,81,81,43.5,4
2023-01-28 12:10:00,81,81,47.8,3.9
2023-01-28 12:20:00,81,81,91.4,4.4
2023-01-28 12:30:00,181,181,156.5,5.1
2023-01-28 12:40:00,181,181,161.9,5
2023-01-28 12:50:00,181,181,138.6,4.8
2023-01-28 13:00:00,181,181,156.8,5.2
2023-01-28 13:10:00,328,328,217.3,5.6
2023-01-28 13:20:00,181,181,187.2,5.2
2023-01-28 13:30:00,328,328,232.7,5.5
2023-01-28 13:40:00,181,181,147.5,4.9
2023-01-28 13:50:00,181,181,126.3,5
2023-01-28 14:00:00,81,81,39.8,4.3
2023-01-28 14:10:00,181,181,132.7,5.3
2023-01-28 14:20:00,181,181,105.9,4.8
2023-01-28 14:30:00,181,181,79.4,4.9
2023-01-28 14:40:00,81,81,46.8,4.4
2023-01-28 14:50:00,0,0,0,3.3
2023-01-28 15:00:00,81,81,20.4,4
2023-01-28 15:10:00,81,81,3.2,3.7
2023-01-28 15:20:00,81,81,0,3.6
2023-01-28 15:30:00,0,0,0,3.4
2023-01-28 15:40:00,81,81,0,3.7
2023-01-28 15:50:00,81,81,52.6,4.4
2023-01-28 16:00:00,181,181,102.5,4.7
2023-01-28 16:10:00,181,181,81.7,4.5
2023-01-28 16:20:00,181,181,91.4,4.5
2023-01-28 16:30:00,181,181,92.7,4.5
2023-01-28 16:40:00,81,81,88,4.4
2023-01-28 16:50:00,181,181,93,4.6
2023-01-28 17:00:00,81,81,61.5,3.9
2023-01-28 17:10:00,81,81,70.9,3.9
2023-01-28 17:20:00,81,81,106.9,4.4
2023-01-28 17:30:00,81,81,84.6,4
2023-01-28 17:40:00,181,181,112.4,4.6
2023-01-28 17:50:00,181,181,163,4.9
2023-01-28 18:00:00,181,181,179.7,5
2023-01-28 18:10:00,181,181,158.6,4.7
2023-01-28 18:20:00,181,181,116.3,4.5
2023-01-28 18:30:00,181,181,114.3,4.6
2023-01-28 18:40:00,328,328,220.3,5.7
2023-01-28 18:50:00,181,181,180.1,5.4
2023-01-28 19:00:00,181,181,170.7,5
2023-01-28 19:10:00,181,181,75.7,4.5
2023-01-28 19:20:00,0,0,9.9,3.4
2023-01-28 19:30:00,0,0,0,3.1
2023-01-28 19:40:00,0,0,0,3.2
2023-01-28 19:50:00,0,0,0,3.4
2023-01-28 20:00:00,0,0,0,3.1
2023-01-28 20:10:00,0,0,0,3.4
2023-01-28 20:20:00,0,0,0,2.9
2023-01-28 20:30:00,0,0,0,3.1
2023-01-28 20:40:00,0,0,0,3.1
2023-01-28 20:50:00,0,0,0,3.3
2023-01-28 21:00:00,0,0,0,3.1
2023-01-28 21:10:00,0,0,0,3.4
2023-01-28 21:20:00,81,81,0,3.7
2023-01-28 21:30:00,81,81,28.6,4.1
2023-01-28 21:40:00,81,81,50.7,4.1
2023-01-28 21:50:00,181,181,120.5,4.8
2023-01-28 22:00:00,181,181,145,5
2023-01-28 22:10:00,181,181,107.6,4.5
2023-01-28 22:20:00,81,81,91.7,4.4
2023-01-28 22:30:00,81,81,68.6,4.2
2023-01-28 22:40:00,81,81,56,4.3
2023-01-28 22:50:00,81,81,39.2,4
2023-01-28 23:00:00,181,181,86.1,4.9
2023-01-28 23:10:00,181,181,77.8,4.5
2023-01-28 23:20:00,81,81,54.3,4.2
2023-01-28 23:30:00,81,81,32.1,3.7
2023-01-28 23:40:00,81,81,55.8,4.1
2023-01-28 23:50:00,81,81,60.3,4.3
2023-01-29 00:00:00,181,181,90.4,4.6
2023-01-29 00:10:00,181,181,96.3,4.5
2023-01-29 00:20:00,181,181,159.7,4.9
2023-01-29 00:30:00,328,328,246.1,5.6
2023-01-29 00:40:00,181,181,200.2,5.1
2023-01-29 00:50:00,328,328,282.5,5.9
2023-01-29 01:00:00,328,328,307.4,5.9
2023-01-29 01:10:00,328,328,238.2,5.5
2023-01-29 01:20:00,328,328,258,5.6
2023-01-29 01:30:00,328,328,285.5,5.9
2023-01-29 01:40:00,535,535,396.8,6.8
2023-01-29 01:50:00,535,535,445.3,6.8
2023-01-29 02:00:00,535,535,440.7,6.7
2023-01-29 02:10:00,328,328,366.1,6.2
2023-01-29 02:20:00,535,535,433.1,6.5
2023-01-29 02:30:00,535,535,532.5,7.1
2023-01-29 02:40:00,810,810,724.9,7.8
2023-01-29 02:50:00,1145,1145,1026.8,8.8
2023-01-29 03:00:00,1501,1492,1208.4,9.6
2023-01-29 03:10:00,1806,1724,1488.8,10.7
2023-01-29 03:20:00,1806,1724,1579.7,10.6
2023-01-29 03:30:00,1806,1724,1498.1,10.7
2023-01-29 03:40:00,1806,1724,1636.2,11
2023-01-29 03:50:00,1960,1791,1630.1,11.6
2023-01-29 04:00:00,1960,1791,1662.1,11.6
2023-01-29 04:10:00,1960,1791,1690.2,11.6
2023-01-29 04:20:00,1806,1724,1485.6,11
2023-01-29 04:30:00,1806,1724,1691.8,11.4
2023-01-29 04:40:00,1806,1724,1611.3,11.2
2023-01-29 04:50:00,1806,1724,1536.5,11.1
2023-01-29 05:00:00,1806,1724,1364.9,10.5
2023-01-29 05:10:00,1501,1492,1102.7,9.6
2023-01-29 05:20:00,1501,1492,1179.6,10
2023-01-29 05:30:00,1501,1492,1342.8,10.4
2023-01-29 05:40:00,1501,1492,1302.5,10.3
2023-01-29 05:50:00,1501,1492,1256.7,10
2023-01-29 06:00:00,1501,1492,1196.7,9.8
2023-01-29 06:10:00,1145,1145,865.8,9
2023-01-29 06:20:00,328,328,420.8,6.3
2023-01-29 06:30:00,535,535,508.6,6.8
2023-01-29 06:40:00,535,535,524.7,6.8
2023-01-29 06:50:00,328,328,356.2,5.7
2023-01-29 07:00:00,328,328,278,5.5
2023-01-29 07:10:00,328,328,293.3,5.7
2023-01-29 07:20:00,328,328,279.9,5.7
2023-01-29 07:30:00,810,810,577.7,7.8
2023-01-29 07:40:00,535,535,443.2,7.1
2023-01-29 07:50:00,535,535,400.6,7.1
2023-01-29 08:00:00,535,535,480,7.3
2023-01-29 08:10:00,535,535,500.3,7.4
2023-01-29 08:20:00,535,535,394.1,7
2023-01-29 08:30:00,328,328,308.5,6.4
2023-01-29 08:40:00,328,328,217.5,5.9
2023-01-29 08:50:00,181,181,140.8,5
2023-01-29 09:00:00,81,81,61.6,3.9
2023-01-29 09:10:00,81,81,28.2,3.7
2023-01-29 09:20:00,81,81,3.5,3.5
2023-01-29 09:30:00,81,81,10.9,3.7
2023-01-29 09:40:00,81,81,3.6,3.6
2023-01-29 09:50:00,0,0,0,3.4
2023-01-29 10:00:00,0,0,0,3.4
2023-01-29 10:10:00,0,0,0,3.2
2023-01-29 10:20:00,0,0,0,3.1
2023-01-29 10:30:00,0,0,0,3.2
2023-01-29 10:40:00,81,81,0,3.7
2023-01-29 10:50:00,81,81,77.5,4.4
2023-01-29 11:00:00,81,81,19.1,3.9
2023-01-29 11:10:00,0,0,0,3.2
2023-01-29 11:20:00,81,81,11.3,3.8
2023-01-29 11:30:00,81,81,34.8,3.9
2023-01-29 11:40:00,181,181,99.9,4.6
2023-01-29 11:50:00,181,181,136,5
2023-01-29 12:00:00,181,181,101.6,4.8
2023-01-29 12:10:00,181,181,90.8,4.6
2023-01-29 12:20:00,81,81,79.5,4.4
2023-01-29 12:30:00,0,0,0,3.2
2023-01-29 12:40:00,81,81,3.2,3.8
2023-01-29 12:50:00,81,81,0,3.5
2023-01-29 13:00:00,0,0,0,3.4
2023-01-29 13:10:00,0,0,0,2.8
2023-01-29 13:20:00,0,0,0,3.2
2023-01-29 13:30:00,81,81,0,3.5
2023-01-29 13:40:00,0,0,0,3.2
2023-01-29 13:50:00,0,0,0,3.2
2023-01-29 14:00:00,0,0,0,3.1
2023-01-29 14:10:00,0,0,0,2.6
2023-01-29 14:20:00,0,0,0,2.7
2023-01-29 14:30:00,0,0,0,2.5
2023-01-29 14:40:00,0,0,0,3
2023-01-29 14:50:00,0,0,0,3
2023-01-29 15:00:00,0,0,0,2.9
2023-01-29 15:10:00,0,0,0,3.2
2023-01-29 15:20:00,81,81,47.6,4
2023-01-29 15:30:00,81,81,102.6,4.3
2023-01-29 15:40:00,81,81,106.2,4.4
2023-01-29 15:50:00,81,81,59.6,4.2
2023-01-29 16:00:00,81,81,38.7,3.9
2023-01-29 16:10:00,81,81,111.4,4.4
2023-01-29 16:20:00,81,81,104.2,4.4
2023-01-29 16:30:00,81,81,83,4.1
2023-01-29 16:40:00,81,81,21.6,3.9
2023-01-29 16:50:00,81,81,0,3.6
2023-01-29 17:00:00,81,81,35.2,4
2023-01-29 17:10:00,81,81,44.8,3.8
2023-01-29 17:20:00,81,81,56.4,3.9
2023-01-29 17:30:00,81,81,59.4,4.1
2023-01-29 17:40:00,81,81,35.3,3.7
2023-01-29 17:50:00,0,0,0,3.2
2023-01-29 18:00:00,0,0,0,3.4
2023-01-29 18:10:00,0,0,0,3.1
2023-01-29 18:20:00,0,0,0,3.1
2023-01-29 18:30:00,0,0,0,3.1
2023-01-29 18:40:00,81,81,0,3.5
2023-01-29 18:50:00,81,81,0,3.6
2023-01-29 19:00:00,81,81,0,3.5
2023-01-29 19:10:00,0,0,0,3.3
2023-01-29 19:20:00,0,0,0,2.8
2023-01-29 19:30:00,0,0,0,3.1
2023-01-29 19:40:00,0,0,0,3.2
2023-01-29 19:50:00,0,0,0,2.7
2023-01-29 20:00:00,0,0,0,2.6
2023-01-29 20:10:00,0,0,0,2.7
2023-01-29 20:20:00,0,0,0,2.8
2023-01-29 20:30:00,0,0,0,2.4
2023-01-29 20:40:00,0,0,0,1.9
2023-01-29 20:50:00,0,0,0,1.4
2023-01-29 21:00:00,0,0,0,1.3
2023-01-29 21:10:00,0,0,0,1.5
2023-01-29 21:20:00,0,0,0,1.7
2023-01-29 21:30:00,0,0,0,1.9
2023-01-29 21:40:00,0,0,0,1.3
2023-01-29 21:50:00,0,0,0,1.9
2023-01-29 22:00:00,0,0,0,2.1
2023-01-29 22:10:00,0,0,0,2.1
2023-01-29 22:20:00,0,0,0,2.7
2023-01-29 22:30:00,0,0,0,2.5
2023-01-29 22:40:00,0,0,0,2.6
2023-01-29 22:50:00,0,0,0,2.2
2023-01-29 23:00:00,0,0,0,2.3
2023-01-29 23:10:00,0,0,0,2.2
2023-01-29 23:20:00,0,0,0,2.1
2023-01-29 23:30:00,0,0,0,2.3
2023-01-29 23:40:00,0,0,0,2.3
2023-01-29 23:50:00,0,0,0,2.5
2023-01-30 00:00:00,0,0,0,2.6
2023-01-30 00:10:00,0,0,0,2.4
2023-01-30 00:20:00,0,0,0,2.2
2023-01-30 00:30:00,0,0,0,2.3
2023-01-30 00:40:00,0,0,0,2.3
2023-01-30 00:50:00,0,0,0,2.2
2023-01-30 01:00:00,0,0,0,1.9
2023-01-30 01:10:00,0,0,0,2.2
2023-01-30 01:20:00,0,0,0,1.5
2023-01-30 01:30:00,0,0,0,1.4
2023-01-30 01:40:00,0,0,0,1.8
2023-01-30 01:50:00,0,0,0,2.4
2023-01-30 02:00:00,0,0,0,2.4
2023-01-30 02:10:00,0,0,0,2.5
2023-01-30 02:20:00,0,0,0,2.3
2023-01-30 02:30:00,0,0,0,2
2023-01-30 02:40:00,0,0,0,1.8
2023-01-30 02:50:00,0,0,0,2
2023-01-30 03:00:00,0,0,0,2.5
2023-01-30 03:10:00,0,0,0,2.6
2023-01-30 03:20:00,0,0,0,2.6
2023-01-30 03:30:00,0,0,0,2.6
2023-01-30 03:40:00,0,0,0,2.2
2023-01-30 03:50:00,0,0,0,2
2023-01-30 04:00:00,0,0,0,1.7
2023-01-30 04:10:00,0,0,0,1.9
2023-01-30 04:20:00,0,0,0,2.1
2023-01-30 04:30:00,0,0,0,2.6
2023-01-30 04:40:00,0,0,0,2
2023-01-30 04:50:00,0,0,0,1.8
2023-01-30 05:00:00,0,0,0,2
2023-01-30 05:10:00,0,0,0,2.2
2023-01-30 05:20:00,0,0,0,2.2
2023-01-30 05:30:00,0,0,0,2.5
2023-01-30 05:40:00,0,0,0,2.3
2023-01-30 05:50:00,0,0,0,2.2
2023-01-30 06:00:00,0,0,0,2.3
2023-01-30 06:10:00,0,0,0,2.2
2023-01-30 06:20:00,0,0,0,2.2
2023-01-30 06:30:00,0,0,0,2.6
2023-01-30 06:40:00,0,0,0,2.7
2023-01-30 06:50:00,0,0,0,2.2
2023-01-30 07:00:00,0,0,0,2.3
2023-01-30 07:10:00,0,0,0,2.2
2023-01-30 07:20:00,0,0,0,2.6
2023-01-30 07:30:00,0,0,0,3.1
2023-01-30 07:40:00,81,81,0,3.5
2023-01-30 07:50:00,0,0,0,3.3
2023-01-30 08:00:00,0,0,0,2.9
2023-01-30 08:10:00,0,0,0,2.7
2023-01-30 08:20:00,0,0,0,3.2
2023-01-30 08:30:00,0,0,0,3.4
2023-01-30 08:40:00,0,0,0,3.4
2023-01-30 08:50:00,0,0,0,3.2
2023-01-30 09:00:00,0,0,0,3.1
2023-01-30 09:10:00,0,0,0,3.2
2023-01-30 09:20:00,0,0,0,3.2
2023-01-30 09:30:00,0,0,0,3
2023-01-30 09:40:00,0,0,0,2.5
2023-01-30 09:50:00,0,0,0,2.5
2023-01-30 10:00:00,0,0,0,2.2
2023-01-30 10:10:00,0,0,0,2.2
2023-01-30 10:20:00,0,0,0,1.7
2023-01-30 10:30:00,0,0,0,1.7
2023-01-30 10:40:00,0,0,0,1.4
2023-01-30 10:50:00,0,0,0,1.8
2023-01-30 11:00:00,0,0,0,2
2023-01-30 11:10:00,0,0,0,1.7
2023-01-30 11:20:00,0,0,0,1.9
2023-01-30 11:30:00,0,0,0,1.5
2023-01-30 11:40:00,0,0,0,1.7
2023-01-30 11:50:00,0,0,0,1.5
2023-01-30 12:00:00,0,0,0,2
2023-01-30 12:10:00,0,0,0,1.6
2023-01-30 12:20:00,0,0,0,1
2023-01-30 12:30:00,0,0,0,1.3
2023-01-30 12:40:00,0,0,0,1.6
2023-01-30 12:50:00,0,0,0,1.9
2023-01-30 13:00:00,0,0,0,1.9
2023-01-30 13:10:00,0,0,0,2.2
2023-01-30 13:20:00,0,0,0,2.3
2023-01-30 13:30:00,0,0,0,2.5
2023-01-30 13:40:00,0,0,0,2
2023-01-30 13:50:00,0,0,0,2
2023-01-30 14:00:00,0,0,0,2.2
2023-01-30 14:10:00,0,0,0,2.1
2023-01-30 14:20:00,0,0,0,1.4
2023-01-30 14:30:00,0,0,0,1.4
2023-01-30 14:40:00,0,0,0,1.1
2023-01-30 14:50:00,0,0,0,1.3
2023-01-30 15:00:00,0,0,0,1.1
2023-01-30 15:10:00,0,0,0,1.1
2023-01-30 15:20:00,0,0,0,1.1
2023-01-30 15:30:00,0,0,0,1.2
2023-01-30 15:40:00,0,0,0,1.4
2023-01-30 15:50:00,0,0,0,1.5
2023-01-30 16:00:00,0,0,0,1.4
2023-01-30 16:10:00,0,0,0,1.6
2023-01-30 16:20:00,0,0,0,1.1
2023-01-30 16:30:00,0,0,0,1.4
2023-01-30 16:40:00,0,0,0,1.6
2023-01-30 16:50:00,0,0,0,1.6
2023-01-30 17:00:00,0,0,0,1.7
2023-01-30 17:10:00,0,0,0,2
2023-01-30 17:20:00,0,0,0,2.5
2023-01-30 17:30:00,0,0,0,2.7
2023-01-30 17:40:00,0,0,0,2.9
2023-01-30 17:50:00,0,0,0,2.9
2023-01-30 18:00:00,0,0,0,3.4
2023-01-30 18:10:00,0,0,0,3.3
2023-01-30 18:20:00,0,0,0,3.2
2023-01-30 18:30:00,0,0,0,3
2023-01-30 18:40:00,0,0,0,3
2023-01-30 18:50:00,0,0,0,2.9
2023-01-30 19:00:00,0,0,0,2.7
2023-01-30 19:10:00,0,0,0,2.7
2023-01-30 19:20:00,0,0,0,2.4
2023-01-30 19:30:00,0,0,0,2.3
2023-01-30 19:40:00,0,0,0,2.5
2023-01-30 19:50:00,0,0,0,3.2
2023-01-30 20:00:00,0,0,0,2.9
2023-01-30 20:10:00,0,0,0,3.1
2023-01-30 20:20:00,81,81,0,3.5
2023-01-30 20:30:00,81,81,0,3.7
2023-01-30 20:40:00,81,81,0,3.6
2023-01-30 20:50:00,81,81,0,3.5
2023-01-30 21:00:00,0,0,0,3.1
2023-01-30 21:10:00,0,0,0,2.9
2023-01-30 21:20:00,0,0,0,2.9
2023-01-30 21:30:00,0,0,0,2.9
2023-01-30 21:40:00,0,0,0,2.4
2023-01-30 21:50:00,0,0,0,2.3
2023-01-30 22:00:00,0,0,0,1.7
2023-01-30 22:10:00,0,0,0,1.5
2023-01-30 22:20:00,0,0,0,1.7
2023-01-30 22:30:00,0,0,0,2
2023-01-30 22:40:00,0,0,0,1.7
2023-01-30 22:50:00,0,0,0,2.5
2023-01-30 23:00:00,0,0,0,2.6
2023-01-30 23:10:00,0,0,0,3
2023-01-30 23:20:00,81,81,0,3.5
2023-01-30 23:30:00,81,81,0,3.7
2023-01-30 23:40:00,81,81,0,3.8
2023-01-30 23:50:00,81,81,1.4,3.8
2023-01-31 00:00:00,81,81,28.7,4.1
2023-01-31 00:10:00,181,181,46.6,4.5
2023-01-31 00:20:00,181,181,79.3,4.7
2023-01-31 00:30:00,181,181,86.4,4.8
2023-01-31 00:40:00,181,181,90.3,4.8
2023-01-31 00:50:00,181,181,90.4,4.6
2023-01-31 01:00:00,181,181,163.9,5.3
2023-01-31 01:10:00,181,181,190.1,5.4
2023-01-31 01:20:00,328,328,245.2,5.7
2023-01-31 01:30:00,328,328,262.8,5.5
2023-01-31 01:40:00,328,328,273.5,5.6
2023-01-31 01:50:00,328,328,303.7,5.9
2023-01-31 02:00:00,535,535,344,6.7
2023-01-31 02:10:00,535,535,360.1,6.6
2023-01-31 02:20:00,535,535,388.7,7
2023-01-31 02:30:00,535,535,408.3,6.5
2023-01-31 02:40:00,535,535,435.3,6.5
2023-01-31 02:50:00,328,328,432.8,6.2
2023-01-31 03:00:00,328,328,382.3,6
2023-01-31 03:10:00,328,328,256.9,5.5
2023-01-31 03:20:00,328,328,273.6,5.8
2023-01-31 03:30:00,328,328,245.9,6
2023-01-31 03:40:00,535,535,416.3,7.2
2023-01-31 03:50:00,535,535,401.2,6.5
2023-01-31 04:00:00,535,535,447.4,6.8
2023-01-31 04:10:00,535,535,473.1,7.2
2023-01-31 04:20:00,810,810,577.1,8
2023-01-31 04:30:00,810,810,597.5,8.1
2023-01-31 04:40:00,535,535,510.8,6.9
2023-01-31 04:50:00,535,535,508.2,7.1
2023-01-31 05:00:00,535,535,525.6,7.4
2023-01-31 05:10:00,535,535,516.9,7.4
2023-01-31 05:20:00,535,535,588.2,7.4
2023-01-31 05:30:00,810,810,561.5,7.6
2023-01-31 05:40:00,810,810,653.7,7.8
2023-01-31 05:50:00,810,810,677.2,7.9
2023-01-31 06:00:00,810,810,657.5,8
2023-01-31 06:10:00,810,810,637,7.8
2023-01-31 06:20:00,535,535,566.2,7.4
2023-01-31 06:30:00,535,535,463,7.1
2023-01-31 06:40:00,810,810,618.8,7.9
2023-01-31 06:50:00,810,810,602.6,7.7
2023-01-31 07:00:00,535,535,488.5,7.2
2023-01-31 07:10:00,535,535,365.2,6.9
2023-01-31 07:20:00,810,810,544.6,7.8
2023-01-31 07:30:00,535,535,476.1,6.9
2023-01-31 07:40:00,535,535,427.6,6.8
2023-01-31 07:50:00,535,535,500.1,7.3
2023-01-31 08:00:00,535,535,494.9,7.3
2023-01-31 08:10:00,810,810,638.9,7.8
2023-01-31 08:20:00,810,810,712.2,8.4
2023-01-31 08:30:00,810,810,614.9,8
2023-01-31 08:40:00,810,810,570.6,7.6
2023-01-31 08:50:00,1145,1145,686.7,8.6
2023-01-31 09:00:00,810,810,607.9,7.8
2023-01-31 09:10:00,535,535,511.6,7.1
